pago_id;run_socio_titular;nombre_socio_titular;anio_membresia;mes_cuota;fecha_vencimiento;monto_membresia;monto_adicionales;monto_total;estado_pago;fecha_pago;medio_pago;registro_incorrecto;tipo_error
5293;20789127-4;Daniela Henriquez Duarte;2026;5;5/5/26;35000;0;35000;pagado;3/5/26;efectivo;NO;
5294;20789127-4;Daniela Henriquez Duarte;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5295;20789127-4;Daniela Henriquez Duarte;2026;7;5/7/26;35000;0;35000;pagado;1/7/26;transferencia;NO;
5296;20789127-4;Daniela Henriquez Duarte;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5297;20789127-4;Daniela Henriquez Duarte;2026;9;5/9/26;35000;0;35000;pagado;4/9/26;tarjeta_credito;NO;
5298;20789127-4;Daniela Henriquez Duarte;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5299;20789127-4;Daniela Henriquez Duarte;2026;11;5/11/26;35000;0;35000;pagado;5/11/26;efectivo;NO;
5300;20789127-4;Daniela Henriquez Duarte;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5301;8054887-4;Daniela Quezada Espinoza;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5302;8054887-4;Daniela Quezada Espinoza;2026;2;5/2/26;35000;0;35000;pagado;1/2/26;transferencia;NO;
5303;8054887-4;Daniela Quezada Espinoza;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5304;8054887-4;Daniela Quezada Espinoza;2026;4;5/4/26;35000;0;35000;pagado;2/4/26;tarjeta_credito;NO;
5305;8054887-4;Daniela Quezada Espinoza;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5306;8054887-4;Daniela Quezada Espinoza;2026;6;5/6/26;35000;0;35000;pagado;4/6/26;efectivo;NO;
5307;8054887-4;Daniela Quezada Espinoza;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5308;8054887-4;Daniela Quezada Espinoza;2026;8;5/8/26;35000;0;35000;pagado;2/8/26;transferencia;NO;
5309;8054887-4;Daniela Quezada Espinoza;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5310;8054887-4;Daniela Quezada Espinoza;2026;10;5/10/26;35000;0;35000;pagado;3/10/26;tarjeta_credito;NO;
5311;8054887-4;Daniela Quezada Espinoza;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5312;8054887-4;Daniela Quezada Espinoza;2026;12;5/12/26;35000;0;35000;pagado;1/12/26;efectivo;NO;
5313;6344903-3;Ignacio Pardo Pardo;2026;1;5/1/26;35000;0;35000;pagado;3/1/26;transferencia;NO;
5314;6344903-3;Ignacio Pardo Pardo;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5315;6344903-3;Ignacio Pardo Pardo;2026;3;5/3/26;35000;0;35000;pagado;4/3/26;tarjeta_credito;NO;
5316;6344903-3;Ignacio Pardo Pardo;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5317;6344903-3;Ignacio Pardo Pardo;2026;5;5/5/26;35000;0;35000;pagado;5/5/26;efectivo;NO;
5318;6344903-3;Ignacio Pardo Pardo;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5319;6344903-3;Ignacio Pardo Pardo;2026;7;5/7/26;35000;0;35000;pagado;1/7/26;transferencia;NO;
5320;6344903-3;Ignacio Pardo Pardo;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5321;6344903-3;Ignacio Pardo Pardo;2026;9;5/9/26;35000;0;35000;pagado;2/9/26;tarjeta_credito;NO;
5322;6344903-3;Ignacio Pardo Pardo;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5323;6344903-3;Ignacio Pardo Pardo;2026;11;5/11/26;35000;0;35000;pagado;3/11/26;efectivo;NO;
5324;6344903-3;Ignacio Pardo Pardo;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5325;6016578-3;Natalia Galdames Contreras;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5326;6016578-3;Natalia Galdames Contreras;2026;2;5/2/26;35000;0;35000;pagado;4/2/26;transferencia;NO;
5327;6016578-3;Natalia Galdames Contreras;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5328;6016578-3;Natalia Galdames Contreras;2026;4;5/4/26;35000;0;35000;pagado;1/4/26;tarjeta_credito;NO;
5329;6016578-3;Natalia Galdames Contreras;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5330;6016578-3;Natalia Galdames Contreras;2026;6;5/6/26;35000;0;35000;pagado;2/6/26;efectivo;NO;
5331;6016578-3;Natalia Galdames Contreras;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5332;6016578-3;Natalia Galdames Contreras;2026;8;5/8/26;35000;0;35000;pagado;5/8/26;transferencia;NO;
5333;6016578-3;Natalia Galdames Contreras;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5334;6016578-3;Natalia Galdames Contreras;2026;10;5/10/26;35000;0;35000;pagado;4/10/26;tarjeta_credito;NO;
5335;6016578-3;Natalia Galdames Contreras;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5336;6016578-3;Natalia Galdames Contreras;2026;12;5/12/26;35000;0;35000;pagado;3/12/26;efectivo;NO;
5337;21896425-6;Beatriz Galdames Espinoza;2026;1;5/1/26;35000;0;35000;pagado;5/1/26;transferencia;NO;
5338;21896425-6;Beatriz Galdames Espinoza;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5339;21896425-6;Beatriz Galdames Espinoza;2026;3;5/3/26;35000;0;35000;pagado;2/3/26;tarjeta_credito;NO;
5340;21896425-6;Beatriz Galdames Espinoza;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5341;21896425-6;Beatriz Galdames Espinoza;2026;5;5/5/26;35000;0;35000;pagado;4/5/26;efectivo;NO;
5342;21896425-6;Beatriz Galdames Espinoza;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5343;21896425-6;Beatriz Galdames Espinoza;2026;7;5/7/26;35000;0;35000;pagado;1/7/26;transferencia;NO;
5344;21896425-6;Beatriz Galdames Espinoza;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5345;21896425-6;Beatriz Galdames Espinoza;2026;9;5/9/26;35000;0;35000;pagado;3/9/26;tarjeta_credito;NO;
5346;21896425-6;Beatriz Galdames Espinoza;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5347;21896425-6;Beatriz Galdames Espinoza;2026;11;5/11/26;35000;0;35000;pagado;1/11/26;efectivo;NO;
5348;21896425-6;Beatriz Galdames Espinoza;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5349;17526820-0;Ignacio Espinoza Galdames;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5350;17526820-0;Ignacio Espinoza Galdames;2026;2;5/2/26;35000;0;35000;pagado;2/2/26;transferencia;NO;
5351;17526820-0;Ignacio Espinoza Galdames;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5352;17526820-0;Ignacio Espinoza Galdames;2026;4;5/4/26;35000;0;35000;pagado;5/4/26;tarjeta_credito;NO;
5353;17526820-0;Ignacio Espinoza Galdames;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5354;17526820-0;Ignacio Espinoza Galdames;2026;6;5/6/26;35000;0;35000;pagado;3/6/26;efectivo;NO;
5355;17526820-0;Ignacio Espinoza Galdames;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5356;17526820-0;Ignacio Espinoza Galdames;2026;8;5/8/26;35000;0;35000;pagado;4/8/26;transferencia;NO;
5357;17526820-0;Ignacio Espinoza Galdames;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5358;17526820-0;Ignacio Espinoza Galdames;2026;10;5/10/26;35000;0;35000;pagado;2/10/26;tarjeta_credito;NO;
5359;17526820-0;Ignacio Espinoza Galdames;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5360;17526820-0;Ignacio Espinoza Galdames;2026;12;5/12/26;35000;0;35000;pagado;5/12/26;efectivo;NO;
5361;16103628-5;Helena Alvarez Mendez;2026;1;5/1/26;35000;0;35000;pagado;1/1/26;transferencia;NO;
5362;16103628-5;Helena Alvarez Mendez;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5363;16103628-5;Helena Alvarez Mendez;2026;3;5/3/26;35000;0;35000;pagado;4/3/26;tarjeta_credito;NO;
5364;16103628-5;Helena Alvarez Mendez;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5365;16103628-5;Helena Alvarez Mendez;2026;5;5/5/26;35000;0;35000;pagado;2/5/26;efectivo;NO;
5366;16103628-5;Helena Alvarez Mendez;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5367;16103628-5;Helena Alvarez Mendez;2026;7;5/7/26;35000;0;35000;pagado;3/7/26;transferencia;NO;
5368;16103628-5;Helena Alvarez Mendez;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5369;16103628-5;Helena Alvarez Mendez;2026;9;5/9/26;35000;0;35000;pagado;1/9/26;tarjeta_credito;NO;
5370;16103628-5;Helena Alvarez Mendez;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5371;16103628-5;Helena Alvarez Mendez;2026;11;5/11/26;35000;0;35000;pagado;4/11/26;efectivo;NO;
5372;16103628-5;Helena Alvarez Mendez;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5373;24941085-3;Natalia Contreras Jara;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5374;24941085-3;Natalia Contreras Jara;2026;2;5/2/26;35000;0;35000;pagado;1/2/26;transferencia;NO;
5375;24941085-3;Natalia Contreras Jara;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5376;24941085-3;Natalia Contreras Jara;2026;4;5/4/26;35000;0;35000;pagado;2/4/26;tarjeta_credito;NO;
5377;24941085-3;Natalia Contreras Jara;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5378;24941085-3;Natalia Contreras Jara;2026;6;5/6/26;35000;0;35000;pagado;5/6/26;efectivo;NO;
5379;24941085-3;Natalia Contreras Jara;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5380;24941085-3;Natalia Contreras Jara;2026;8;5/8/26;35000;0;35000;pagado;3/8/26;transferencia;NO;
5381;24941085-3;Ana Rojas;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;nombre_diferente
5382;24941085-3;Natalia Contreras Jara;2026;10;5/10/26;35000;0;35000;pagado;4/10/26;tarjeta_credito;NO;
5383;24941085-3;Natalia Contreras Jara;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5384;24941085-3;Natalia Contreras Jara;2026;12;5/12/26;35000;0;35000;pagado;2/12/26;efectivo;NO;
5385;21325038-8;Loreto Nuñez Henriquez;2026;1;5/1/26;35000;0;35000;pagado;1/1/26;transferencia;NO;
5386;21325038-8;Loreto Nuñez Henriquez;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5387;21325038-8;Loreto Nuñez Henriquez;2026;3;5/3/26;35000;0;35000;pagado;5/3/26;tarjeta_credito;NO;
5388;21325038-8;Loreto Nuñez Henriquez;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5389;21325038-8;Loreto Nuñez Henriquez;2026;5;5/5/26;35000;0;35000;pagado;3/5/26;efectivo;NO;
5390;21325038-8;Loreto Nuñez Henriquez;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5391;21325038-8;Loreto Nuñez Henriquez;2026;7;5/7/26;35000;0;35000;pagado;2/7/26;transferencia;NO;
5392;21325038-8;Loreto Nuñez Henriquez;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5393;21325038-8;Loreto Nuñez Henriquez;2026;9;5/9/26;35000;0;35000;pagado;1/9/26;tarjeta_credito;NO;
5394;21325038-8;Loreto Nuñez Henriquez;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5395;21325038-8;Loreto Nuñez Henriquez;2026;11;5/11/26;35000;0;35000;pagado;4/11/26;efectivo;NO;
5396;21325038-8;Loreto Nuñez Henriquez;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5397;18257455-3;Kevin Iturra Nuñez;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5398;18257455-3;Kevin Iturra Nuñez;2026;2;5/2/26;35000;0;35000;pagado;1/2/26;transferencia;NO;
5399;18257455-3;Kevin Iturra Nuñez;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5400;18257455-3;Kevin Iturra Nuñez;2026;4;5/4/26;35000;0;35000;pagado;4/4/26;tarjeta_credito;NO;
5401;18257455-3;Kevin Iturra Nuñez;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5402;18257455-3;Kevin Iturra Nuñez;2026;6;5/6/26;35000;0;35000;pagado;5/6/26;efectivo;NO;
5403;18257455-3;Kevin Iturra Nuñez;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5404;18257455-3;Kevin Iturra Nuñez;2026;8;5/8/26;35000;0;35000;pagado;2/8/26;transferencia;NO;
5405;18257455-3;Kevin Iturra Nuñez;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5406;18257455-3;Kevin Iturra Nuñez;2026;10;5/10/26;35000;0;35000;pagado;3/10/26;tarjeta_credito;NO;
5407;18257455-3;Kevin Iturra Nuñez;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5408;18257455-3;Sofia Gonzalez;2026;12;5/12/26;35000;0;35000;pagado;2/12/26;efectivo;SI;nombre_diferente
5409;13588977-8;Oscar Quezada Ortiz;2026;1;5/1/26;35000;0;35000;pagado;3/1/26;transferencia;NO;
5410;13588977-8;Oscar Quezada Ortiz;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5411;13588977-8;Oscar Quezada Ortiz;2026;3;5/3/26;35000;0;35000;pagado;1/3/26;tarjeta_credito;NO;
5412;13588977-8;Oscar Quezada Ortiz;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5413;13588977-8;Oscar Quezada Ortiz;2026;5;5/5/26;35000;0;35000;pagado;4/5/26;efectivo;NO;
5414;13588977-8;Oscar Quezada Ortiz;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5415;13588977-8;Oscar Quezada Ortiz;2026;7;5/7/26;35000;0;35000;pagado;5/7/26;transferencia;NO;
5416;13588977-8;Oscar Quezada Ortiz;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5417;13588977-8;Oscar Quezada Ortiz;2026;9;5/9/26;35000;0;35000;pagado;2/9/26;tarjeta_credito;NO;
5418;13588977-8;Oscar Quezada Ortiz;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5419;13588977-8;Sofia Gonzalez;2026;11;5/11/26;35000;0;35000;pagado;1/11/26;efectivo;SI;nombre_diferente
5420;13588977-8;Oscar Quezada Ortiz;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5421;9666051-2;Helena Henriquez Fuentes;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5422;9666051-2;Helena Henriquez Fuentes;2026;2;5/2/26;35000;0;35000;pagado;2/2/26;transferencia;NO;
5423;9666051-2;Helena Henriquez Fuentes;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5424;9666051-2;Helena Henriquez Fuentes;2026;4;5/4/26;35000;0;35000;pagado;5/4/26;tarjeta_credito;NO;
5425;9666051-2;Helena Henriquez Fuentes;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5426;9666051-2;Helena Henriquez Fuentes;2026;6;5/6/26;35000;0;35000;pagado;3/6/26;efectivo;NO;
5427;9666051-2;Helena Henriquez Fuentes;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5428;9666051-2;Helena Henriquez Fuentes;2026;8;5/8/26;35000;0;35000;pagado;1/8/26;transferencia;NO;
5429;9666051-2;Helena Henriquez Fuentes;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5430;9666051-2;Helena Henriquez Fuentes;2026;10;5/10/26;35000;0;35000;pagado;2/10/26;tarjeta_credito;NO;
5431;9666051-2;Helena Henriquez Fuentes;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5432;9666051-2;Helena Henriquez Fuentes;2026;12;5/12/26;35000;0;35000;pagado;4/12/26;efectivo;NO;
5433;23230624-6;Patricia Jara Espinoza;2026;1;5/1/26;35000;0;35000;pagado;1/1/26;transferencia;NO;
5434;23230624-6;Patricia Jara Espinoza;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5435;23230624-6;Patricia Jara Espinoza;2026;3;5/3/26;35000;0;35000;pagado;3/3/26;tarjeta_credito;NO;
5436;23230624-6;Patricia Jara Espinoza;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5437;23230624-6;Patricia Jara Espinoza;2026;5;5/5/26;35000;0;35000;pagado;4/5/26;efectivo;NO;
5438;23230624-6;Patricia Jara Espinoza;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5439;23230624-6;Patricia Jara Espinoza;2026;7;5/7/26;35000;0;35000;pagado;5/7/26;transferencia;NO;
5440;23230624-6;Patricia Jara Espinoza;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5441;23230624-6;Patricia Jara Espinoza;2026;9;5/9/26;35000;0;35000;pagado;2/9/26;tarjeta_credito;NO;
5442;23230624-6;Patricia Jara Espinoza;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5443;23230624-6;Patricia Jara Espinoza;2026;11;5/11/26;35000;0;35000;pagado;1/11/26;efectivo;NO;
5444;23230624-6;Patricia Jara Espinoza;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5445;19172678-6;Patricia Jara Mendez;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5446;19172678-6;Patricia Jara Mendez;2026;2;5/2/26;35000;0;35000;pagado;2/2/26;transferencia;NO;
5447;19172678-6;Patricia Jara Mendez;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5448;19172678-6;Patricia Jara Mendez;2026;4;5/4/26;35000;0;35000;pagado;5/4/26;tarjeta_credito;NO;
5449;19172678-6;Patricia Jara Mendez;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5450;19172678-6;Patricia Jara Mendez;2026;6;5/6/26;35000;0;35000;pagado;3/6/26;efectivo;NO;
5451;19172678-6;Patricia Jara Mendez;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5452;19172678-6;Patricia Jara Mendez;2026;8;5/8/26;35000;0;35000;pagado;1/8/26;transferencia;NO;
5453;19172678-6;Patricia Jara Mendez;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5454;19172678-6;Patricia Jara Mendez;2026;10;5/10/26;35000;0;35000;pagado;2/10/26;tarjeta_credito;NO;
5455;19172678-6;Patricia Jara Mendez;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5456;19172678-6;Patricia Jara Mendez;2026;12;5/12/26;35000;0;35000;pagado;4/12/26;efectivo;NO;
5457;9081387-0;Felicia Lagos Ortiz;2026;1;5/1/26;35000;0;35000;pagado;4/1/26;transferencia;NO;
5458;9081387-0;Felicia Lagos Ortiz;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5459;9081387-0;Felicia Lagos Ortiz;2026;3;5/3/26;35000;0;35000;pagado;1/3/26;tarjeta_credito;NO;
5460;9081387-0;Felicia Lagos Ortiz;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5461;9081387-0;Felicia Lagos Ortiz;2026;5;5/5/26;35000;0;35000;pagado;3/5/26;efectivo;NO;
5462;9081387-0;Felicia Lagos Ortiz;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5463;9081387-0;Felicia Lagos Ortiz;2026;7;5/7/26;35000;0;35000;pagado;2/7/26;transferencia;NO;
5464;9081387-0;Felicia Lagos Ortiz;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5465;9081387-0;Felicia Lagos Ortiz;2026;9;5/9/26;35000;0;35000;pagado;5/9/26;tarjeta_credito;NO;
5466;9081387-0;Felicia Lagos Ortiz;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5467;9081387-0;Felicia Lagos Ortiz;2026;11;5/11/26;35000;0;35000;pagado;3/11/26;efectivo;NO;
5468;9081387-0;Felicia Lagos Ortiz;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5469;6005570-0;Helena Mendez Espinoza;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5470;6005570-0;Helena Mendez Espinoza;2026;2;5/2/26;35000;0;35000;pagado;5/2/26;transferencia;NO;
5471;6005570-0;Helena Mendez Espinoza;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5472;6005570-0;Helena Mendez Espinoza;2026;4;5/4/26;35000;0;35000;pagado;2/4/26;tarjeta_credito;NO;
5473;6005570-0;Helena Mendez Espinoza;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5474;6005570-0;Helena Mendez Espinoza;2026;6;5/6/26;35000;0;35000;pagado;1/6/26;efectivo;NO;
5475;6005570-0;Helena Mendez Espinoza;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5476;6005570-0;Helena Mendez Espinoza;2026;8;5/8/26;35000;0;35000;pagado;4/8/26;transferencia;NO;
5477;6005570-0;Helena Mendez Espinoza;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5478;6005570-0;Helena Mendez Espinoza;2026;10;5/10/26;35000;0;35000;pagado;3/10/26;tarjeta_credito;NO;
5479;6005570-0;Helena Mendez Espinoza;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5480;6005570-0;Helena Mendez Espinoza;2026;12;5/12/26;35000;0;35000;pagado;2/12/26;efectivo;NO;
5481;21319100-3;Alvaro Galdames Contreras;2026;1;5/1/26;35000;0;35000;pagado;3/1/26;transferencia;NO;
5482;21319100-3;Alvaro Galdames Contreras;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5483;21319100-3;Alvaro Galdames Contreras;2026;3;5/3/26;35000;0;35000;pagado;1/3/26;tarjeta_credito;NO;
5484;21319100-3;Alvaro Galdames Contreras;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5485;21319100-3;Alvaro Galdames Contreras;2026;5;5/5/26;35000;0;35000;pagado;5/5/26;efectivo;NO;
5486;21319100-3;Alvaro Galdames Contreras;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5487;21319100-3;Alvaro Galdames Contreras;2026;7;5/7/26;35000;0;35000;pagado;1/7/26;transferencia;NO;
5488;21319100-3;Alvaro Galdames Contreras;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5489;21319100-3;Alvaro Galdames Contreras;2026;9;5/9/26;35000;0;35000;pagado;2/9/26;tarjeta_credito;NO;
5490;21319100-3;Alvaro Galdames Contreras;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5491;21319100-3;Alvaro Galdames Contreras;2026;11;5/11/26;35000;0;35000;pagado;4/11/26;efectivo;NO;
5492;21319100-3;Alvaro Galdames Contreras;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5493;19916691-4;Kevin Quezada Barrera;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5494;19916691-4;Kevin Quezada Barrera;2026;2;5/2/26;35000;0;35000;pagado;4/2/26;transferencia;NO;
5495;19916691-4;Kevin Quezada Barrera;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5496;19916691-4;Kevin Quezada Barrera;2026;4;5/4/26;35000;0;35000;pagado;2/4/26;tarjeta_credito;NO;
5497;19916691-4;Kevin Quezada Barrera;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5498;19916691-4;Kevin Quezada Barrera;2026;6;5/6/26;35000;0;35000;pagado;5/6/26;efectivo;NO;
5499;19916691-4;Kevin Quezada Barrera;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5500;19916691-4;Kevin Quezada Barrera;2026;8;5/8/26;35000;0;35000;pagado;1/8/26;transferencia;NO;
5501;19916691-4;Kevin Quezada Barrera;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5502;19916691-4;Kevin Quezada Barrera;2026;10;5/10/26;35000;0;35000;pagado;2/10/26;tarjeta_credito;NO;
5503;19916691-4;Kevin Quezada Barrera;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5504;19916691-4;Kevin Quezada Barrera;2026;12;5/12/26;35000;0;35000;pagado;4/12/26;efectivo;NO;
5505;6115597-9;Javiera Barrera Mendez;2026;1;5/1/26;35000;0;35000;pagado;1/1/26;transferencia;NO;
5506;6115597-9;Javiera Barrera Mendez;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5507;6115597-9;Javiera Barrera Mendez;2026;3;5/3/26;35000;0;35000;pagado;3/3/26;tarjeta_credito;NO;
5508;6115597-9;Javiera Barrera Mendez;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5509;6115597-9;Javiera Barrera Mendez;2026;5;5/5/26;35000;0;35000;pagado;5/5/26;efectivo;NO;
5510;6115597-9;Javiera Barrera Mendez;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5511;6115597-9;Javiera Barrera Mendez;2026;7;5/7/26;35000;0;35000;pagado;3/7/26;transferencia;NO;
5512;6115597-9;Javiera Barrera Mendez;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5513;6115597-9;Javiera Barrera Mendez;2026;9;5/9/26;35000;0;35000;pagado;1/9/26;tarjeta_credito;NO;
5514;6115597-9;Javiera Barrera Mendez;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5515;6115597-9;Javiera Barrera Mendez;2026;11;5/11/26;35000;0;35000;pagado;4/11/26;efectivo;NO;
5516;6115597-9;Javiera Barrera Mendez;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5517;22224530-3;Alvaro Iturra Mendez;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5518;22224530-3;Alvaro Iturra Mendez;2026;2;5/2/26;35000;0;35000;pagado;2/2/26;transferencia;NO;
5519;22224530-3;Alvaro Iturra Mendez;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5520;22224530-3;Alvaro Iturra Mendez;2026;4;5/4/26;35000;0;35000;pagado;1/4/26;tarjeta_credito;NO;
